batch_num,src_lang,tgt_lang
32,"Pou rann kont ki manier lokiter servi bann form lingwistik pou lokaliz tanporelman bann aksion ou sitiasion, nou pe ko mans par prezant an premie bann marker preverbal dan zot itilizasion devan enn verb avan ki nou pas an revi lezot indikater tanporel disponib an Kreol Morisyen","""To understand how speakers use linguistic forms to temporally locate actions or situations, we are moving forward by first presenting preverbal markers in their use in front of a verb before returning to other available temporal indicators in Mauritian Creole"""
32,Nou donn sa term‐la sans zenerik pou dezign bann term monosilabik ki itilize devan enn verb pou fer enn lokalizasion tanporel,We are giving this term a generic meaning to designate monosyllabic terms used in front of a verb to indicate temporal localization
32,"LOKALIZASION SPASIAL Kouma nou finn dir dan nou introdiksion, ena trwa domenn ar ki nou fer referans kan nou pou pran laparol pou rakont enn kiksoz: ‐ premie, bizin ena bann interlokiter ‐ deziem, bizin ena enn lokalizasion tanporel ‐ trwaziem, bizin ena enn lokalizasion spasial Dan sa sapit‐la, nou pe prezant inpe plis an det ay seki nou apel lokalizasion spasial ouswa deskripsion lespas","""SPATIAL LOCALIZATION As we mentioned in our introduction, there are three domains that we refer to when we speak: ‐ firstly, we need interlocutors ‐ secondly, we need a temporal localization ‐ thirdly, we need a spatial localization In this context, we are presenting a little more in detail what we call spatial localization or spatial description"""
32,Sak langaz servi bann mwayin diferan pou signal pozisionnman enn dimounn ou enn obze dan lespas,Each language uses different means to indicate the positioning of a person or an object in space
32,"Si li pe bouze, ki kote li sorti (so lorizinn) ouswa kot li pe ale (so destinasion)","""If he is moving, where is he coming from (his location) or where is he going (his destination)"""
33,"Dan enn sitiasion kominikasion, se apartir landrwa kot interlokision pe deroule ki ba nn interlokiter pou lokaliz bann obze (ouswa bann dimounn) dan lespas","""In a communication situation, it is from the point where interaction is happening that information is given to the interlocutor to locate objects (or people) in space"""
33,"Landrwa kot enn lokiter pe diboute, samem lespas ki li pou pran kom referans e ki li pou apel ‘isi ’","""The point where a speaker is standing, the same space that he will use as a reference point and call 'here'"""
33,"Kouma tou bann lezot plas pou dekrir par opozision ek ‘isi ’, nou kapav dir ki ‘isi ’, li en n reper spasial fondamantal","""Like all other places to describe by opposition and 'here', we can say that 'here' is a fundamental spatial reference"""
33,Enn langaz ena trwa tip mwayin pou dekrir lespas:,A language has three ways to describe space:
33,ena seki nou pou apel ‘referans topolozik ’ setadir kot bann obze sitie dan lespas,there is what we call 'topological reference' meaning where objects are located in space
33,"ena ‘referans prozektif ’, savedir kouma lokiter pe persevwar lespas","""there is 'perspective reference', meaning how the speaker perceives space"""
33,"anfin, ena bann verb ki exprim enn mouvman (kouma ‘ale ’, ‘vini ’, etc","""finally, there are verbs that express movement (such as 'go', 'come', etc"""
33,BANN TEORI KI NOU POU SERVI,THEORIES THAT WE WILL USE
33,"Enn deskripsion fonksionel Avan ki nou koumans dekrir lespas, nou panse li inportan ki nou donn enn definision pou de‐trwa mo ki nou pou servi dan nou travay deskripsion","""A functional description Before we start describing space, we think it is important to give a definition for three words we will use in our descriptive work"""
33,"Premie zafer ki nou bizin fer remarke, seki nou pa pou servi term ‘direksion ’ me plito term ‘oryantasion’ pou definir lespas","""The first thing we need to note is that we will not use the term 'direction' but rather the term 'orientation' to define space"""
34,"Anou donn enn lexanp: si nou kon sider enn lobze ki sitie devan nou, li obligatwarman pou bizin anfas ek nou lizie","""Let's give an example: if we consider an object in front of us, it is mandatory for us to be facing it and its lines"""
34,"Dan sa ka‐la, ena plizier problem ki poze: kouma nou pou koz enn zwazo ki devan nou me met lao dan lesiel? Ou alor, si nou Chamarel, kouma nou pou koz Rivièr e‐ Noire, ki devan nou lizie me ki anba kot lipie montagn? Nou pou servi bann direksion zeometrik (setadir lax vertikal, direksion frontal ek lateral), zis kouma bann pwin referans pou nou deskripsion","""In this case, there are several problems that arise: how do we talk about a bird in front of us but flying in the sky? Or, if we are in Chamarel, how do we talk about Riviere and Noire in front of us but below the mountain range? We will use geometric directions (such as the vertical axis, the frontal direction, and the lateral direction), just as reference points for our description"""
34,": Bann direksion zeometrik Nou pou servi enn metod fonksionel pou fer enn deskripsion lespas an Kreol Morisyen, setadir ki nou pou dekrir bann mo par rapor ar bann konesans ki nou panse tou bann lokiter lang kreol ena e ki servi dan tou lang pou dekrir lespas",""": Geometric directions We will use a functional method to describe a space in Mauritian Creole, meaning that we will describe words based on the knowledge we think all Creole-speaking countries have and that are used in all languages to describe spaces"""
34,Ena sink konesans ki enn dimounn bizin ena pou kap av dir kot enn obze ete:,There are five pieces of knowledge that a person needs to have to be able to say where an object is:
34,Premie konesans: lekor imin,First knowledge: body image
34,"Se apartir form nou lekor, so simetri, ki nou definir bann oryantasion frontal/zeneral ek lateral (devan/deryer ek gos/drwat)","""It is from our body form, its symmetry, that we define frontal/general and lateral orientations (front/back and left/right)"""
34,"Deziem, bann konesans fizik debaz , setadir ‘pa siantifik ’","""Second, basic physical knowledge, that is 'non-scientific'"""
34,"Isi, nou pe koz bann konesans ki tou dimounn servi pou koz lor lemond, par exanp relasion k ontenan/konteni","""Here, we are talking about knowledge that everyone uses to talk about the world, for example, the relationship between content and container"""
34,"Trwaziem, klasman an fonksion seki nou trouve an premie","""Third, classification based on what we find first"""
34,"Par exanp, enn balon ki finn plase dan nou ledo, nou pou konsidere ki li deryer nou","""For example, if a balloon is placed behind us, we will consider it to be behind us"""
35,"Par kont, enn loto ki devan nou me ki nou pa pe trouve akoz ena enn miray ant nou ek sa loto‐la, nou pou dir ki loto‐la li deryer sa miray‐la","""On the other hand, a lottery that is in front of us but we are not finding because there is a mirror between us and the lottery, we will say that the lottery is behind that mirror"""
35,"Lie n ki ena ant sa de lexanp‐la, seki dan toule de ka, nou pa pe trouv balon ek loto akoz ena enn lot kitsoz ki ant sa bann lobze‐la ek nou (nou lekor ou enn miray dan sa ba nn lexanp‐la)","""The link that exists between these two examples is that in both cases, we are not finding a ball and a lottery because there is something else between these two objects and us (either a mirror or a mirror in the case of the second example)"""
35,"Katriem, klasman an fonksion seki pli pre avek enn destinasion","""In fourth place, classification in function of what is closest to a destination"""
35,"Isi, nou pe koz bann lobze ki an mouvman e ki pe al zwenn enn destinasion","""Here, we are talking about objects that are in motion and that are moving towards a destination"""
35,"Si nou al get enn lekours dan Champ‐ de‐Mars dan Samdi, premie seval, setadir saki pli pre avek so destin asion, nou pou dir ki li devan bann lezot seval","""If we go to watch a horse race at Champ-de-Mars on a Saturday, the first horse, meaning the one closest to its destination, we will say that it is in front of the other horses"""
35,Nou permet nou dir ki li devan bann lezot seval zis parski li pli pre avek lalign arive,We allow ourselves to say that it is in front of the other horses simply because it is closer to its destination
35,"Anfin, dernie, seki nou pou apel oryantasion zeneral ek oryantasion lateral","""Lastly, the one that we call general orientation and lateral orientation"""
35,"Oryantasion zeneral, li enn konsep ki pli gran ki seki nou finn apel direksion frontal","""General orientation is a concept that is bigger than what we call frontal direction"""
35,Dan sa ka‐la osi ena direksion: direksion enn mouvman ou ankor direksion regar (k ot nou pe gete),"In this case, there is also a direction: the direction of a movement or even the direction of the gaze (where we are looking)"
35,Oryantasion lateral pli fasil pou dekrir answit,Lateral orientation is easier to describe afterwards
